Name,Url
Деляну Кристина,https://ro.wikipedia.org/wiki/Cristina_Deleanu
Джуниор Байлз,https://en.wikipedia.org/wiki/Junior_Byles
Копиторн Джудит,https://en.wikipedia.org/wiki/Judith_Copithorne
Кошта Маседу Тереза,https://pt.wikipedia.org/wiki/Teresa_Costa_Macedo
Кюнде Эмманюэль,"https://ru.wikipedia.org/wiki/%D0%9A%D1%8E%D0%BD%D0%B4%D0%B5,_%D0%AD%D0%BC%D0%BC%D0%B0%D0%BD%D1%8E%D1%8D%D0%BB%D1%8C"
Лихнарас Костас,https://el.wikipedia.org/wiki/%CE%9A%CF%8E%CF%83%CF%84%CE%B1%CF%82_%CE%9B%CF%85%CF%87%CE%BD%CE%B1%CF%81%CE%AC%CF%82
Озгентюрк Али,"https://ru.wikipedia.org/wiki/%D0%9E%D0%B7%D0%B3%D0%B5%D0%BD%D1%82%D1%8E%D1%80%D0%BA,_%D0%90%D0%BB%D0%B8"
Пикар Тьерри,https://fr.wikipedia.org/wiki/Thierry_Picard
Сальвадор Монтсеррат,https://es.wikipedia.org/wiki/Montserrat_Salvador
Страуз Чарльз,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%83%D0%B7,_%D0%A7%D0%B0%D1%80%D0%BB%D1%8C%D0%B7"
Франческетти Бруно,https://it.wikipedia.org/wiki/Bruno_Franceschetti
Хёинк Вильгельм,"https://ru.wikipedia.org/wiki/%D0%A5%D1%91%D0%B8%D0%BD%D0%BA,_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
Шиколенко Наталья Ивановна,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D0%BA%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
Элг Тайна,"https://ru.wikipedia.org/wiki/%D0%AD%D0%BB%D0%B3,_%D0%A2%D0%B0%D0%B9%D0%BD%D0%B0"
Бейтс Крис,https://en.wikipedia.org/wiki/Chic_Bates
Доан Вьет Хоат,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B0%D0%BD_%D0%92%D1%8C%D0%B5%D1%82_%D0%A5%D0%BE%D0%B0%D1%82
Зубковский Евгений Васильевич,"https://ru.wikipedia.org/wiki/%D0%97%D1%83%D0%B1%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Камалов Герберт Леонович,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B0%D0%BB%D0%BE%D0%B2,_%D0%93%D0%B5%D1%80%D0%B1%D0%B5%D1%80%D1%82_%D0%9B%D0%B5%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Ллоренс Чуфо,https://es.wikipedia.org/wiki/Chufo_Llor%C3%A9ns
Мрабет Фадела,https://en.wikipedia.org/wiki/Fad%C3%A9la_M%27rabet
Мясников Владимир Степанович,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8F%D1%81%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Никифоров Борис Юрьевич,"https://ru.wikipedia.org/w/index.php?title=%D0%9D%D0%B8%D0%BA%D0%B8%D1%84%D0%BE%D1%80%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Панаттони Джорджо,https://it.wikipedia.org/wiki/Giorgio_Panattoni
Токарев Александр Юрьевич,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BA%D0%B0%D1%80%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Хендрикс Корнал,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BD%D0%B4%D1%80%D0%B8%D0%BA%D1%81,_%D0%9A%D0%BE%D1%80%D0%BD%D0%B0%D0%BB"
Холден Кип,https://en.wikipedia.org/wiki/Kip_Holden
Чжу Сэньюань,https://zh.wikipedia.org/wiki/%E6%9C%B1%E6%A3%AE%E5%85%83
Шевченко Владимир Ярославович,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
Андерсон Мюррей,https://en.wikipedia.org/wiki/Murray_Anderson_(ice_hockey)
Бонд Кит,"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%B4,_%D0%9A%D0%B8%D1%82"
Брайсон Джон,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D0%B9%D1%81%D0%BE%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD"
Гарвин Ричард,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B2%D0%B8%D0%BD,_%D0%A0%D0%B8%D1%87%D0%B0%D1%80%D0%B4"
Кордова Диас Луис Армандо,https://es.wikipedia.org/wiki/Luis_Armando_C%C3%B3rdova_D%C3%ADaz
Кривченко Юрий Сергеевич,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
Мромбе Робсон,https://en.wikipedia.org/wiki/Robson_Mrombe
Мухика Хосе,"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%85%D0%B8%D0%BA%D0%B0,_%D0%A5%D0%BE%D1%81%D0%B5"
Палади Георге,https://ro.wikipedia.org/wiki/Gheorghe_Paladi
Панчишкина Евгения Григорьевна,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D1%87%D0%B8%D1%88%D0%BA%D0%B8%D0%BD%D0%B0,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D1%8F_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
Ремесленников Владимир Никанорович,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BC%D0%B5%D1%81%D0%BB%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%B0%D0%BD%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Росс Джон Роберт,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%81,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82"
Синвар Мохаммед,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B2%D0%B0%D1%80,_%D0%9C%D0%BE%D1%85%D0%B0%D0%BC%D0%BC%D0%B5%D0%B4"
Таникава Тэйдзиро,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B8%D0%BA%D0%B0%D0%B2%D0%B0,_%D0%A2%D1%8D%D0%B9%D0%B4%D0%B7%D0%B8%D1%80%D0%BE"
Унгпхакорн Йон,https://th.wikipedia.org/wiki/%E0%B8%88%E0%B8%AD%E0%B8%99_%E0%B8%AD%E0%B8%B6%E0%B9%8A%E0%B8%87%E0%B8%A0%E0%B8%B2%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C
Фитиан-Адамс Чарльз,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D1%82%D0%B8%D0%B0%D0%BD-%D0%90%D0%B4%D0%B0%D0%BC%D1%81,_%D0%A7%D0%B0%D1%80%D0%BB%D1%8C%D0%B7"
Шашич Светислав,https://hu.wikipedia.org/wiki/Sasics_Szvetiszl%C3%A1v
Юнгвирт Курт,"https://ru.wikipedia.org/wiki/%D0%AE%D0%BD%D0%B3%D0%B2%D0%B8%D1%80%D1%82,_%D0%9A%D1%83%D1%80%D1%82"
Алтынбеков Сейлбек Алтынбекович,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%82%D1%8B%D0%BD%D0%B1%D0%B5%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D0%B9%D0%BB%D0%B1%D0%B5%D0%BA_%D0%90%D0%BB%D1%82%D1%8B%D0%BD%D0%B1%D0%B5%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
Барлетта Исабель,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%BB%D0%B5%D1%82%D1%82%D0%B0,_%D0%98%D1%81%D0%B0%D0%B1%D0%B5%D0%BB%D1%8C"
Бартрам Пер,https://da.wikipedia.org/wiki/Per_Bartram
Буллер Виктор Дмитриевич,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D0%BB%D0%B5%D1%80,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
Бут Колин,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D1%82,_%D0%9A%D0%BE%D0%BB%D0%B8%D0%BD"
Геллер Григорий Михайлович,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D0%BB%D0%BB%D0%B5%D1%80,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
Горт Властимил,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D1%82,_%D0%92%D0%BB%D0%B0%D1%81%D1%82%D0%B8%D0%BC%D0%B8%D0%BB"
Калиниченко Александр Анатольевич,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Лассаль Роже,https://fr.wikipedia.org/wiki/Roger_Lassale
Мале Эрнст,https://pt.wikipedia.org/wiki/Ernst_Mahle
Нелипа Максим Владимирович,"https://ru.wikipedia.org/w/index.php?title=%D0%9D%D0%B5%D0%BB%D0%B8%D0%BF%D0%B0,_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Осипенко Алла Евгеньевна,"https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D0%B8%D0%BF%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%BB%D0%B0_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
Рейвер Лорна,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B9%D0%B2%D0%B5%D1%80,_%D0%9B%D0%BE%D1%80%D0%BD%D0%B0"
Савченко Антон Олегович,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD_%D0%9E%D0%BB%D0%B5%D0%B3%D0%BE%D0%B2%D0%B8%D1%87"
Схиппер Герард,https://nl.wikipedia.org/wiki/Gerard_Schipper
Титов Евгений Иванович,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%82%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Холопова Валентина Николаевна,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BB%D0%BE%D0%BF%D0%BE%D0%B2%D0%B0,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
Широкова Ольга Александровна,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D1%80%D0%BE%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
Бентон Роберт,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BD%D1%82%D0%BE%D0%BD,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82"
Бьорнфлатен Нильс,https://en.wikipedia.org/wiki/Nils_Bj%C3%B8rnflaten
Весела Алена,https://cs.wikipedia.org/wiki/Alena_Vesel%C3%A1
Геращенко Виктор Владимирович,"https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Данэм Энн,https://en.wikipedia.org/wiki/Anne_Dunham
Джеймс Шарп,https://en.wikipedia.org/wiki/Sharpe_James
Кобозев Александр Александрович,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B1%D0%BE%D0%B7%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Кузнецов Артур Иванович,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Мельчарек Януш,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D1%8C%D1%87%D0%B0%D1%80%D0%B5%D0%BA,_%D0%AF%D0%BD%D1%83%D1%88"
Миллер Ларри,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BB%D0%B5%D1%80,_%D0%9B%D0%B0%D1%80%D1%80%D0%B8_(%D0%B1%D0%B0%D1%81%D0%BA%D0%B5%D1%82%D0%B1%D0%BE%D0%BB%D0%B8%D1%81%D1%82)"
Моховая Ольга Ярославна,"https://ru.wikipedia.org/w/index.php?title=%D0%9C%D0%BE%D1%85%D0%BE%D0%B2%D0%B0%D1%8F,_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0&action=edit&redlink=1"
Мфум Уилберфорс,"https://ru.wikipedia.org/wiki/%D0%9C%D1%84%D1%83%D0%BC,_%D0%A3%D0%B8%D0%BB%D0%B1%D0%B5%D1%80%D1%84%D0%BE%D1%80%D1%81"
О’Тул Пэдди,https://en.wikipedia.org/wiki/Paddy_O%27Toole
Феррари Энцо,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D1%80%D1%80%D0%B0%D1%80%D0%B8,_%D0%AD%D0%BD%D1%86%D0%BE_(%D1%82%D1%80%D0%B5%D0%BD%D0%B5%D1%80)"
Чемберс Эйден,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BC%D0%B1%D0%B5%D1%80%D1%81,_%D0%AD%D0%B9%D0%B4%D0%B5%D0%BD"
Чито Джанкарло,https://it.wikipedia.org/wiki/Giancarlo_Cito
Шишлов Фёдор Васильевич,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D1%88%D0%BB%D0%BE%D0%B2,_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Гребешкова Нина Павловна,"https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B5%D0%B1%D0%B5%D1%88%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B8%D0%BD%D0%B0_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
Драве Шарлотта,https://fr.wikipedia.org/wiki/Charlotte_Dravet
Кислова Калерия Венедиктовна,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D0%BB%D0%BE%D0%B2%D0%B0,_%D0%9A%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D1%8F_%D0%92%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82%D0%BE%D0%B2%D0%BD%D0%B0"
Кучеренко Владимир Захарович,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%87%D0%B5%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Маниаччо Альдо,https://en.wikipedia.org/wiki/Aldo_Maniacco
Медетбек Темирхан,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B5%D1%82%D0%B1%D0%B5%D0%BA,_%D0%A2%D0%B5%D0%BC%D0%B8%D1%80%D1%85%D0%B0%D0%BD"
Панкратова Ирина Павловна,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D0%BA%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
Пожарский Александр Фёдорович,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B6%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
Рауш Вольфганг,https://de.wikipedia.org/wiki/Wolfgang_Rausch
Слесарев Юрий Степанович,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D0%B5%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
Уйвари Любомир,https://cs.wikipedia.org/wiki/%C4%BDubom%C3%ADr_Ujv%C3%A1ry
Kafon,https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D9%81%D9%88%D9%86
Базини Джузеппе,https://it.wikipedia.org/wiki/Giuseppe_Basini
Гибсон Дуглас,https://en.wikipedia.org/wiki/Douglas_Gibson_(politician)
Джабале Джон Марк,"https://ru.wikipedia.org/wiki/%D0%94%D0%B6%D0%B0%D0%B1%D0%B0%D0%BB%D0%B5,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%9C%D0%B0%D1%80%D0%BA"
Кебедов Багаутдин Магомедович,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D0%B1%D0%B5%D0%B4%D0%BE%D0%B2,_%D0%91%D0%B0%D0%B3%D0%B0%D1%83%D1%82%D0%B4%D0%B8%D0%BD_%D0%9C%D0%B0%D0%B3%D0%BE%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
Клюев Евгений Васильевич,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D1%8E%D0%B5%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
Кэнном Грег,"https://ru.wikipedia.org/wiki/%D0%9A%D1%8D%D0%BD%D0%BD%D0%BE%D0%BC,_%D0%93%D1%80%D0%B5%D0%B3"
Лабович Драган,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B1%D0%BE%D0%B2%D0%B8%D1%87,_%D0%94%D1%80%D0%B0%D0%B3%D0%B0%D0%BD"
Лемьё Боб,https://en.wikipedia.org/wiki/Bob_Lemieux
Мирчич Милорад,https://sr.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BE%D1%80%D0%B0%D0%B4_%D0%9C%D0%B8%D1%80%D1%87%D0%B8%D1%9B
Морвуд Питер,https://en.wikipedia.org/wiki/Peter_Morwood
Пельисер Ана,https://es.wikipedia.org/wiki/Ana_Pellicer
Родригес Джонни,https://en.wikipedia.org/wiki/Johnny_Rodriguez
Ротунно Франсиско,https://es.wikipedia.org/wiki/Francisco_Rotunno
Руйе Андре,"https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B9%D0%B5,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5"
Фридлендер Марго,https://de.wikipedia.org/wiki/Margot_Friedl%C3%A4nder
Хазал Сахиб,https://ar.wikipedia.org/wiki/%D8%B5%D8%A7%D8%AD%D8%A8_%D8%AE%D8%B2%D8%B9%D9%84
Айспуру Эктор,"https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D1%81%D0%BF%D1%83%D1%80%D1%83,_%D0%AD%D0%BA%D1%82%D0%BE%D1%80"
Бартошка Иржи,https://cs.wikipedia.org/wiki/Ji%C5%99%C3%AD_Barto%C5%A1ka
Вада Кикуо,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%B4%D0%B0,_%D0%9A%D0%B8%D0%BA%D1%83%D0%BE"
Гарлини Оливьеро,https://it.wikipedia.org/wiki/Oliviero_Garlini
Лемон Чет,https://en.wikipedia.org/wiki/Chet_Lemon
Каузи Марко,https://it.wikipedia.org/wiki/Marco_Causi
Лингис Альфонсо,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BD%D0%B3%D0%B8%D1%81,_%D0%90%D0%BB%D1%8C%D1%84%D0%BE%D0%BD%D1%81%D0%BE"
Манн Саймон,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BD%D0%BD,_%D0%A1%D0%B0%D0%B9%D0%BC%D0%BE%D0%BD"
Пелинов Пелин,https://bg.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BB%D0%B8%D0%BD_%D0%9F%D0%B5%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2
Райсуке Джосайя,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B9%D1%81%D1%83%D0%BA%D0%B5,_%D0%94%D0%B6%D0%BE%D1%81%D0%B0%D0%B9%D1%8F"
Саутер Дэвид,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%83%D1%82%D0%B5%D1%80,_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
Фашаян Роман Олегович,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D1%88%D0%B0%D1%8F%D0%BD,_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%9E%D0%BB%D0%B5%D0%B3%D0%BE%D0%B2%D0%B8%D1%87"
Элегбе Амос,https://fr.wikipedia.org/wiki/Amos_Elegbe
Юн Ху Мён,https://ko.wikipedia.org/wiki/%EC%9C%A4%ED%9B%84%EB%AA%85
Бейкер Джо Дон,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%B9%D0%BA%D0%B5%D1%80,_%D0%94%D0%B6%D0%BE_%D0%94%D0%BE%D0%BD"
Ван Дале Йоп,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD_%D0%94%D0%B0%D0%BB%D0%B5,_%D0%99%D0%BE%D0%BF"
Гогуа Алексей Ночевич,"https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%B3%D1%83%D0%B0,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9D%D0%BE%D1%87%D0%B5%D0%B2%D0%B8%D1%87"
Добрынин Виктор Георгиевич,"https://ru.wikipedia.org/w/index.php?title=%D0%94%D0%BE%D0%B1%D1%80%D1%8B%D0%BD%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87&action=edit&redlink=1"
Кольдиц Лотар,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C%D0%B4%D0%B8%D1%86,_%D0%9B%D0%BE%D1%82%D0%B0%D1%80"
Кэприс Фрэнк,https://en.wikipedia.org/wiki/Frank_Caprice
Мсуйя Клеопа Дэвид,"https://ru.wikipedia.org/wiki/%D0%9C%D1%81%D1%83%D0%B9%D1%8F,_%D0%9A%D0%BB%D0%B5%D0%BE%D0%BF%D0%B0_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
Назим Салим,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B7%D0%B8%D0%BC,_%D0%A1%D0%B0%D0%BB%D0%B8%D0%BC"
Нанн Тони,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BD%D0%BD,_%D0%A2%D0%BE%D0%BD%D0%B8"
Нортон Розанна,https://en.wikipedia.org/wiki/Rosanna_Norton
Палис Жакоб,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B8%D1%81,_%D0%96%D0%B0%D0%BA%D0%BE%D0%B1"
Прокофьева Софья Леонидовна,"https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D1%84%D1%8C%D0%B5%D0%B2%D0%B0,_%D0%A1%D0%BE%D1%84%D1%8C%D1%8F_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0"
Ринальди Анджело,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B8%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4%D0%B8,_%D0%90%D0%BD%D0%B4%D0%B6%D0%B5%D0%BB%D0%BE"
Салабула Лосена,https://en.wikipedia.org/wiki/Losena_Salabula
